Cotizacion,Producto Solicitado,Producto Ofrecido,U. Medida,Cantidad,Costo x Unidad,Costo x Unidad SIN IGV en Soles,Precio Venta x Unidad,Link,Observaciones,Habilitar y Deshabilitar,Adjunto,Adjunto Ficha Tecnica,Imagen Referencial,Ultima revisión,TRAZA,OC a proveedor
165770795c54ca19,475e3c84,CUCHARITA (CHICO) DESCARTABLE,Unidad,2,3.9,3.305,0,,,Habilitado,,,,,6ddb4ad1,
165770795c54ca19,c0f0e5de,Cinta S015335 FX 2190/LQ 2090 Epson,Unidad,3,127.2,107.797,0,,,Habilitado,,,,,aa52b15c,
165770795c54ca19,707fee53,CINTA ADHE.PEGAFAN CH.1/2X16 YAR.CRISTAL,PQT,24,0.558,0.473,0.56,,,Habilitado,,,,,7e79df5a,
165770795a6c9121,1f30d78b,Consola 9 7/8X11x1 56gr 1MILL Grafipapel,Unidad,2,38,32.203,43,,,Habilitado,,,,,f31ff7b3,
165770792c3569a9,6d82078e,Vaso descartable Ecológico Bioform  8 oz,Unidad,5,8.5,7.203,8.9,,,Habilitado,,,,,fff4ab62,
165770795c6b7eb7,c0f0e5de,Cinta S015335 FX 2190/LQ 2090 Epson,Unidad,3,118,100,118,,,Habilitado,,,,,f79c33a0,
1657707944df07f0,234d9904,Azucar Rubia 1Kg,Unidad,15,3.9,3.305,3.99,,,Habilitado,,,,,9f142c00,
1657707944df07f0,6e3cc87a,Café instantáneo lata 190gr Kirma,Unidad,1,20.5,17.373,23,,,Habilitado,,,,,06eb0b3a,
1657707944df07f0,1f00511e,Galleta Soda 34gr pack x6 UN FIELD,Unidad,72,2.39,2.025,3.1,,,Habilitado,,,,,40989dfb,
16577079d6daf75f,a8a51963,FORRO CRISTAL OFICIO VINIFAN,Unidad,12,10.8,9.153,0,,,Habilitado,,,,,92b8528e,
16577079d6daf75f,63b76ab6,PAPEL LUSTRE X 3 VERDE PAGODA,Unidad,36,0.5,0.424,0,,,Habilitado,,,,,8b8f8f4f,
16577079d6daf75f,ef20779e,CHINCHES DORADO ARTESCO,PQT,10,1.2,1.017,1.7,,,Habilitado,,,,,0a62b3ca,
16577079d6daf75f,,"Tijera 8"" mango flex Artesco",Unidad,12,6.1,5.169,0,,,Habilitado,,,,,48d16886,
16577079d6daf75f,d8af2351,Vaso descartable transparente 6oz PQT X50 UN,Unidad,50,5.1,4.322,0,,,Habilitado,,,,,a7ac8319,
16577079d6daf75f,707fee53,CINTA DE EMBALAJE 2''X110 YD (ECON)TRANSP PEGAFAN,PQT,24,6.8,5.763,0,,,Habilitado,,,,,39c31862,
72f89cb399baa5a1,93e91a2e,Bidón capacidad 80L,Unidad,1,55,46.61,150,,,Habilitado,,,,,fc584387,
72f89cb32d749e98,93e91a2e,Bidón aceitunero capacidad 60L,Unidad,1,60,60,0,,,Habilitado,,,,,6f0928df,
0bcc64e85bc4285b,0166c0ba,"Cizalla Marca “KW-TRIO”, modelo 13042",Unidad,1,212,212,993.75,,,Habilitado,,,,,d9839671,
16c202196ba337d2,da50bde2,ESCALERA DIELEC.PLATAF.FIBRA DE VIDRIO 136KG 3 PASOS ANSI-ASC Color Amarillo,Unidad,3,189.88,189.88,0,,,Habilitado,,,,,50956f62,
16c2021928b23ac3,da50bde2,Escalera Banqueta Aluminio 3P - AB - 3IA Bronco American Ladder,Unidad,3,174,147.458,256,,,Habilitado,,,,,920a900f,
053499b0g4ff22ac,27b23268,Mueble de Cocina TUHOME Kitchen 54 - Blanco,Unidad,1,339.9,288.051,509,,,Habilitado,,,,,39f9187d,
381279b2e63048ce,b6ef9f16,Inclinómetro digital AccuMASTER 7434,Unidad,1,54.44,54.44,0,,Exw 29.34 + 25 de envios SIn factura,Habilitado,,,,,3b88980e,
381279b276544219,b6ef9f16,"Mini inclinómetro digital de 360 grados, caja de nivel electrónica",Unidad,1,120,101.695,120,,,Habilitado,,,,,33b5851a,
70584ac07edb0f47,4c0394d0,Espuma de Poliuretano,Unidad,10,128,108.475,228,,,Habilitado,,,,,9db898f7,
70584ac02c378685,4c0394d0,Espuma de Poliuretano,Unidad,1,100,84.746,0,,,Deshabilitado,,,,,eddefe3d,
70584ac0c01a073f,4c0394d0,Espuma de Poliuretano,Unidad,1,125,105.932,0,,,Deshabilitado,,,,,dd7c6027,
67b035638304aff8,64651ec8,CUCHILLA DE SEGURIDAD SK-9 OLFA,Unidad,12,27.97,27.97,33,,,Habilitado,,,,,d6f30ad7,
6fe6fa26ee35e4cc,74564663,Cinta Vulcanizante 3M 23 19 MM,Unidad,30,49.029,41.55,57.9,,,Habilitado,,,,,7f0a7931,
6fe6fa26ee35e4cc,2446b390,Canaleta Cerrada 100X45 2M DEXSON Blanco DXN10011,Unidad,49,52.822,52.822,63.5,,,Habilitado,,,,,f04bedc8,
6fe6fa26ee35e4cc,2fb9ded3,Canaleta Cerrada 40X25 2M S/DIVISION Blanco DEXSON DXN10141,Unidad,59,14.396,14.396,16.98,,,Habilitado,,,,,a700f775,
6fe6fa26ee35e4cc,54bbd916,"Accesorio Unión 40X25 ""M"" DEXSON Blanco DXN11086",Unidad,54,1.964,1.964,2.35,,,Habilitado,,,,,1964ec57,
6fe6fa26ee35e4cc,8157fded,"Accesorio Tapa final 40X25 MM ""E"" DEXSON Blanco DXN11085",Unidad,61,1.964,1.964,2.35,,,Habilitado,,,,,1c21d9cc,
6fe6fa26ee35e4cc,b997dd5f,Accesorio Angulo Interno Blanco 40X25 DXN11082 DEXSON,Unidad,53,5.589,5.589,6.99,,,Habilitado,,,,,a20ae482,
6fe6fa26ee35e4cc,87085673,"Accesorio Angulo Externo 40X25MM ""O"" DEXSON Blanco DXN11081",Unidad,64,5.589,5.589,6.99,,,Habilitado,,,,,d983e4c6,
64775ca9880d1698,bb34a87b,Extracto de Algas,Kg,1,50,50,221.25,,precio fue $8.9 EXW- calculando $200 flete y $120 gastos para 1000 kilos,Habilitado,,,,,96ae5ea4,
4fca622a457d6b2f,d9135151,Punteras Metalicas,Unidad,12,37.96,37.96,172.13,,,Habilitado,,,,,cee935a9,
8c8aad9f19aee08b,a45559b5,CONN RCPT 3MM 4POS DL MATE-N-L.  Manufacturer Product Number 794617-4,Unidad,10,1.8,1.8,9.43,,,Habilitado,,,,,28eeae0a,
8c8aad9f19aee08b,738cc243,Conectores de clavija y enchufe SOCKET 20-24 AWG. Fabricante TE Connectivity / AMP. Código Fabricante: 1-794610-2,Unidad,40,1.45,1.45,7.79,,,Habilitado,,,,,885b9f07,
a8998165d46f849b,f17a449f,Extensor Powerline Wi-Fi 300Mbps AV600,Unidad,1,279,236.441,0,https://www.sodimac.com.pe/sodimac-pe/product/4001281/extensor-powerline-wi-fi-300mbps-av600/4001281/?queryId=84a98c44-fee3-42e0-b2b2-d15a83b3b181,,Deshabilitado,,,,,2f8ab191,
46b38546fef3bd13,37ce6bea,Endulzante en Tabletas Splenda Libre de Calorías Dispenser 100 Unid,Unidad,1,19.29,16.347,26.3,,,Habilitado,,,,,fc380eb6,
46b38546fef3bd13,60c46c37,Café Descafeinado Molido Cumbre Juan Valdez Premium Bolsa 340 gr,Unidad,3,44.9,38.051,60.9,,,Habilitado,,,,,75806b9c,
46b38546fef3bd13,94ed291c,Leche UHT Gloria Sin Lactosa tripack 1 L,Unidad,1,14.99,12.703,21,,,Habilitado,,,,,ffded465,
46b38546fef3bd13,008b6e01,Gaseosa Coca Cola Sin Azúcar Botella 500 ml,Unidad,24,1.9,1.61,2.6,,,Habilitado,,,,,6924d1f2,
46b38546fef3bd13,afe93f64,Infusión de Jengibre y Menta Sunka de 20 unid,Caja,1,5.9,5,8,,,Habilitado,,,,,3e8ce1c8,
67b035635c54ca19,368bfc16,"Caja de cinta de embalaje transparente 2""",Unidad,72,2.8,2.373,2.8,,,Habilitado,,,,,ff9bfd4f,
67b035635c54ca19,f20f991d,PIONER AZUL,Unidad,24,11.5,9.746,11.5,,,Habilitado,,,,,2cb499a1,
a8998165d2dec475,f17a449f,"Access Point D-Link DAP-1325 - Amplifica la señal WiFi en casa pulsando un botón. Conexión a tomacorriente, con puerto Ethernet LAN e indicadores LED.",Unidad,1,89.1,75.508,0,https://hiraoka.com.pe/access-point-d-link-dap-1325,,Deshabilitado,,,,,f65e75f4,
a899816505708cfd,f17a449f,"TRENDNET TEW-755AP N300 PoE - Punto de acceso WiFi PoE N300, TEW-755AP (Versión v1.0R) WiFi N300 PoE + punto de acceso Modos de punto de acceso, cliente, AP WDS, puente WDS, estación WDS y repetidor La herramienta de software incluida facilita el control de la red WiFi Puerto LAN PoE Gigabit La discreta carcasa de color blanco crema se funde con su entorno Placa de montaje",Unidad,1,316,267.797,0,,,Habilitado,,,,,3db6d0c6,
a899816544df07f0,f17a449f,TP-Link RE200 Wi-Fi Dual Band AC750,Unidad,1,148.6,125.932,0,https://www.plazavea.com.pe/repetidor-wi-fi-ac750-re200-doble-banda-100019140/p,,Deshabilitado,,,,,2deb7d16,
a8998165cbf8c5ec,f17a449f,"Punto de acceso TP-Link TL-WA801ND inalámbrico, frecuencia 2.4 GHz, 300 mbps, 2 antenas",Unidad,1,129.9,110.085,0,,,Deshabilitado,,,,,a452cef8,
a8998165ceb6e5c2,f17a449f,"ACCES POINT D-LINK DAP-1325, 2.4 GHZ, 300 MBPS, 802.11N/G, RJ45 LAN.",Unidad,1,81,68.644,0,,,Deshabilitado,,,,,64bc22b9,
46b38546fef3bd13,bcae6284,Agua Mineral s/Gas San MAteo x 600 mL,Unidad,12,1.25,1.059,1.7,https://icomarket.pe/,,Habilitado,,,,,9c2578c2,
46b38546fef3bd13,a798f839,Agua Mineral c/Gas San Mateo x 600 mL,Unidad,12,1.25,1.059,1.7,,,Habilitado,,,,,7c489c12,
46b38546fef3bd13,34c0d5a0,Galleta Club Social Six pck Clàsico,Unidad,2,3.39,2.873,4.6,,,Habilitado,,,,,05e402f4,
46b38546fef3bd13,b3782292,Galleta de Avena Quaker (six pack),Unidad,2,8.2,6.949,11.1,,,Habilitado,,,,,69dfe554,
a8998165082482a0,f17a449f,RTETLVTP-TL-WA801N - TL-WA801N ACCESS POINT 300MBPS 2.4GHZ 2,Unidad,1,18.35,18.35,158,,,Habilitado,,,,,a225db5d,
82fc0e8d0555919f,00c10813,Sobrezapatos con punta de acero,Unidad,12,37,137.27,170.42,,,Habilitado,,,,,99f2b258,
82fc0e8de1016da8,00c10813,Sobrezapatos con punta de acero,Unidad,12,162,137.288,0,,,Deshabilitado,,,,,a9f449c5,
15325b1c798fdac1,9799acbd,Felpudo 3M 1m x 1.2m,Unidad,3,128,486.4,0,,,Habilitado,,,,24/03/2023 0:41:42,87a786a4,
15325b1c09073f7f,9799acbd,Felpudo 3M 1m x 1.2m - Medio Tránsito,Unidad,3,390,330.508,0,,,Habilitado,,,,,2267c1b8,
15325b1cd1d5c7d2,9799acbd,NOMAD 3M FELPUDO ATRAPAMUGRE TRANS. MEDIO 1.20 MTS GRIS,Unidad,3,313.7,265.847,399,https://www.multitop.pe/nomad-3m-felpudo-atrapamugre-trans-medio-1-20-mts-gris-10482/p,,Habilitado,,,,,0307ee39,
0f63d135d4234cf9,273c9fd2,Monoetilenglicol Cil x 230 kilos,Kg,1150,1.82,1.82,7.62,,,Habilitado,,,,,4c30148e,
c0f6807dbbc49183,c4257059,BALDE EXPRIMIDOR C/RUEDAS DE 33.1 LT AMARILLO,Unidad,5,535.6,535.6,0,,,Habilitado,,,,,6f1c5aa5,
c0f6807d798fdac1,c4257059,BALDE EXPRIMIDOR C/RUEDAS DE 33.1 LT AMARILLO,Unidad,5,94,357.2,429,,,Habilitado,,,,24/03/2023 0:41:43,c6405c69,
c0f6807dbbc49183,ec5e7d03,Balde Escurridor de Mopa de 36 Litros - EBRIEL,Unidad,5,288,288,359,,,Habilitado,,,,,c64a9211,
df1cdaaf44df07f0,08ada178,Extensión de 6 Salidas Cable 1 Metro Toma Corriente Switch Encendido,Unidad,11,39.99,33.89,42.5,,,Habilitado,,,,,c0ae2ed9,
df1cdaaf44df07f0,83ee5a30,Kit Teclado/Mouse Halion HA-K429C /KC615. Teclado estándar y Mouse Optico con cable. USB,Unidad,11,30,25.424,32,,,Habilitado,,,,,3f6ea038,
df1cdaaf44df07f0,0cb66e15,Cooler Antryx Xtreme Air N300,Unidad,11,65,55.085,0,,,Habilitado,,,,,73ad5794,
df1cdaaf44df07f0,1fbfe3ab,Cable HDMI 2.0 4K Ultra HD Alta Velocidad 3D 2 Metros 2160p PVC,Unidad,7,24.9,21.102,26.59,,,Habilitado,,,,,0c7ee636,
df1cdaaf44df07f0,dc80e2f5,Televisor LG LED 55'' UHD 4K Smart televisor 55UP7750 (2021),Unidad,1,1999,1694.068,2119,,,Habilitado,,,,,201a46d2,
df1cdaaf44df07f0,741488ab,Inversor de Corriente Ewtto 12v a 220v AC 2 USB 800w Power Plata,Unidad,2,199,168.644,250,,,Habilitado,,,,,f000a522,
df1cdaaf44df07f0,b2517941,"Calefactor de quarzo Orange 800W. Plegable, con agarradera. 2 niveles de calentamiento a través de rayos infrarojos.",Unidad,5,44.9,38.051,47.94,,,Habilitado,,,,,e0247807,
df1cdaaf44df07f0,08991a36,Televisor LG LED 65'' UHD 4K Smart televisor 65UP7750 (2021),Unidad,1,2699,2287.288,2859,,,Habilitado,,,,,fbd61c01,
df1cdaaf44df07f0,df6aa0ca,Silla Ejecutiva VIVA HOME 9050 Negro,Unidad,10,199,168.644,0,,,habilitado,,,,,dfbd4c21,
df1cdaafg4ff22ac,741488ab,Inversor de Corriente Ewtto 12v a 220v AC 2 USB 800w Power Plata,Unidad,2,199.99,169.483,0,,,Habilitado,,,,,e31d30da,
df1cdaafg4ff22ac,534116ad,Pizarra acrílica 80 x 120 cm,Unidad,1,89,75.424,120,,,Habilitado,,,,,e5e760d9,
df1cdaafg4ff22ac,b2517941,Calefactor de quarzo Orange 800W,Unidad,5,44.99,38.127,0,,,Habilitado,,,,,4e2f1b3b,
df1cdaafcbf8c5ec,0cb66e15,"Cooler para laptop Teraware máx. 17"", 2 puertos usb, 1 ventilador, 5 niveles de altura",Unidad,11,59.9,50.763,0,,,habilitado,,,,,bc5a97bc,
df1cdaafcbf8c5ec,83ee5a30,"Kit teclado y mouse inalámbrico Logitech MK235, receptor usb, usa pilas, negro",Unidad,11,99.9,84.661,0,,,Habilitado,,,,,ef1a55bd,
df1cdaafcbf8c5ec,1fbfe3ab,Cable HDMI Teraware 1.8m puntas doradas,Unidad,7,39.9,33.814,0,,,Habilitado,,,,,e48896ad,
df1cdaaffddd2ed8,b969e16e,Silla Ejecutiva Atlantis.  Carga Max: 120 Kg Sisteman Basculante 1 bloqueo a 90° Soporte lumbar: Fijo Brazos: Fijo Base: Cromada Ruedas: PU de 50 mm,Unidad,10,240,203.39,265,,,Habilitado,,,,,168a77a4,
df1cdaafd6daf75f,83ee5a30,KIT TECLADO IBLUE + MOUSE MULTIM 78873 NG,Unidad,11,49.9,42.288,0,,,Habilitado,,,,,6d3d4349,
df1cdaafd6daf75f,0cb66e15,Cooler para Laptop FIDDLER FD-YL025,Unidad,11,59.9,50.763,63.5,,,Habilitado,,,,,b3934a73,
11db0bb75c54ca19,0f09d671,Lapicero PILOT FRIX BLFR7 Azul,Unidad,3,8.2,6.949,8.2,,,Habilitado,,,,,5086b778,
11db0bb75c54ca19,ed1831c4,Lapicero PILOT FRIX BLFR7 negro,Unidad,3,8.2,6.949,8.2,,,Habilitado,,,,,e14fdb48,
11db0bb75c54ca19,b432e4ec,Caja de lapiceros color negro Faber Castell 032 - Caj x 50,Unidad,1,15.9,13.475,25,,,Habilitado,,,,,c95a41af,
11db0bb75c54ca19,3a3ffdec,Lapicero PILOT FRIX BLFR7 rojo,Unidad,3,8.2,6.949,8.2,,,Habilitado,,,,,71ed9638,
11db0bb75c54ca19,f25d42fc,Caja de lapicero color azul Faber Castell 032-caja x 50,Unidad,1,15.9,13.475,25,,,Habilitado,,,,,90643f86,
11db0bb75c54ca19,66b44717,Lapicero PILOT FRIX BLFR7 verde,Unidad,3,8.2,6.949,8.2,,,Habilitado,,,,,476dbd7e,
11db0bb75c54ca19,7e804ecd,Corrector 9mL Artesco,Unidad,6,1.8,1.525,1.8,,,Habilitado,,,,,e0d3ab00,
11db0bb75c54ca19,dc72e14b,PLUMON 421-F NEGRO FABER-CASTELL,Unidad,12,27,22.881,31,,,Habilitado,,,,,69b9cb56,
11db0bb75c54ca19,85d34997,BORRADOR MIXTO GRANDE PELIKAN,Unidad,12,0.8,0.678,1,,,Habilitado,,,,,d5f845f2,
11db0bb75c54ca19,7a86bd8a,PILAS AA DURACELL X 4 UNID,PQT,2,12.6,10.678,13,,,Habilitado,,,,,578b2c00,
11db0bb75c54ca19,819176bf,Cajas de lápices Faber Castell x 12 unidades Titan,Unidad,2,6.8,5.763,6,,,Habilitado,,,,,2f9f1651,
11db0bb75c54ca19,4729f940,Cajas de clips metálicos Artesco x 100 unid,Unidad,6,1.2,1.017,1.2,,,Habilitado,,,,,252fad52,
11db0bb75c54ca19,893ad714,Sacagrapas Artesco,Unidad,6,2.2,1.864,2.2,,,Habilitado,,,,,524913ae,
11db0bb75c54ca19,c5413a7d,Cajas de grapas 262/6 Caja x 5000,Unidad,4,3.8,3.22,3.8,,,Habilitado,,,,,1dd4f435,
11db0bb75c54ca19,60138862,Perforador 11Hojas Artesco M01,Unidad,6,7.5,6.356,7.5,,,Habilitado,,,,,6409529b,
11db0bb75c54ca19,33479cce,Portapapel A4 - micas (paq x 10 unidades) Importado,Unidad,6,3.8,3.22,3.8,,,Habilitado,,,,,3cb7592d,
11db0bb75c54ca19,c205f122,SEPARADOR A4 X 10 COLORES - Importado,Unidad,12,3.8,3.22,4.9,,,Habilitado,,,,,a277544b,
11db0bb75c54ca19,44a82368,Mouse con cable Genius,Unidad,1,22,18.6441,21,,,Habilitado,,,,,10f2553d,
11db0bb75c54ca19,e1b8e175,Engrapador 25 Hojas ARTESCO 527,Unidad,6,8.9,7.542,8.9,,,Habilitado,,,,,5d2ab7d9,
11db0bb75c54ca19,e2b0abed,PLUMON 23 WINNER AZUL FABER-CASTELL,Unidad,6,38.5,32.627,35,,,Habilitado,,,,,65e9bd37,
11db0bb75c54ca19,218b8224,Cuter importado,Unidad,6,0.8,0.678,0.8,,,Habilitado,,,,,e3b228a9,
11db0bb75c54ca19,a27d2434,Bandejas de metal color NEGRO 2 pisos,Unidad,7,32.5,27.542,35,,,Habilitado,,,,,41900feb,
11db0bb717f5e3c4,a52ca515,Toner HP 26A CF226A Negro M402/MFP/M426,Unidad,1,570,483.051,620,,,Habilitado,,,,,cae1491a,
11db0bb717f5e3c4,3385013f,"PAPEL PARA PLOTTER 90GR 24"" X 45 Mts TUCO 2""",Unidad,2,34.2,28.983,39,,,Habilitado,,,,,c77be720,
11db0bb7d6daf75f,a27d2434,BANDEJA DE 2 PISOS METAL NEGRA REJILLA,Unidad,7,36.5,30.932,0,,,Habilitado,,,,,3428a74c,
11db0bb7d6daf75f,ed1831c4,Lapicero PILOT FRIX BLFR7 negro,Unidad,3,8.5,7.203,0,,,Habilitado,,,,,5619ba33,
11db0bb7d6daf75f,c205f122,SEPARADOR A-4 X 10 COLORES,Unidad,12,17.3,14.661,0,,,Habilitado,,,,,c8274f76,
11db0bb7d6daf75f,66b44717,Lapicero PILOT FRIX BLFR7 verde,Unidad,3,8.5,7.203,0,,,Habilitado,,,,,c60548ef,
11db0bb7d6daf75f,44a82368,Mouse con cable Genius,Unidad,1,19.9,16.864,0,,,habilitado,,,,,d1d84505,
11db0bb7d6daf75f,0f09d671,Lapicero PILOT FRIX BLFR7 Azul,Unidad,3,8.5,7.203,0,,,Habilitado,,,,,7c88dc12,
11db0bb7d6daf75f,3a3ffdec,Lapicero PILOT FRIX BLFR7 rojo,Unidad,3,8.5,7.203,0,,,Habilitado,,,,,15e7091d,
11db0bb7d6daf75f,e1b8e175,ENGRAPADORA (25H) M-526 NEGRO ARTESCO,Unidad,6,10.9,9.237,0,,,Habilitado,,,,,41cce30e,
11db0bb7d6daf75f,dc72e14b,PLUMON 421-F NEGRO FABER-CASTELL,Unidad,12,40,33.8983,0,,,habilitado,,,,,8e880e60,
11db0bb7d6daf75f,218b8224,Cuchillas Ove Chico,Unidad,6,1.2,1.017,0,,,Habilitado,,,,,b731408f,
11db0bb7d6daf75f,85d34997,BORRADOR MIXTO GRANDE FABER CASTELL,Unidad,12,1.1,0.932,0,,,Habilitado,,,,,bf24569e,
11db0bb7d6daf75f,33479cce,Portapapel A4 - micas (paq x 10 unidades) Artesco,Unidad,6,5.9,5,0,,,Habilitado,,,,,dff72e11,
11db0bb7d6daf75f,7a86bd8a,PILAS AA DURACELL X 4 UNID,PQT,2,13.2,11.186,0,,,Habilitado,,,,,451fe0f8,
11db0bb7d6daf75f,e2b0abed,PLUMON 23 WINNER AZUL FABER-CASTELL,Unidad,6,22.9,19.407,0,,,habilitado,,,,,4d896999,
11db0bb7d6daf75f,893ad714,Sacagrapas ove,Unidad,6,1.7,1.441,0,,,habilitado,,,,,425cbbf5,
11db0bb7d6daf75f,60138862,Perforador 11Hojas M-208 Artesco,Unidad,6,7.8,6.61,0,,,Habilitado,,,,,ae5209bd,
11db0bb7d6daf75f,c5413a7d,Cajas de grapas 262/6 Caja x 5000 OVE,Unidad,4,3.4,2.881,0,,,habilitado,,,,,30ea96dd,
11db0bb7d6daf75f,f25d42fc,Caja de lapicero color azul Faber Castell 032,Unidad,1,35,29.661,0,,,habilitado,,,,,05a5d3d7,
11db0bb7d6daf75f,b432e4ec,Caja de lapiceros color negro Faber Castell 032,Unidad,1,35,29.661,0,,,habilitado,,,,,ebe5730c,
11db0bb7d6daf75f,7e804ecd,Corrector 9mL Artesco,Unidad,6,1.6,1.356,0,,,habilitado,,,,,a5403e70,
11db0bb7d6daf75f,819176bf,Cajas de lápices Faber Castell x 12 unidades Titan,Unidad,2,5.7,4.831,0,,,habilitado,,,,,bff71565,
11db0bb7d6daf75f,4729f940,Cajas de clips metálicos Artesco x 100 unid,Unidad,6,1.2,1.017,0,,,habilitado,,,,,862fc769,
a0aa7e2228b23ac3,84271f8d,ESCALERA BANQUETA ALUMINIO 3P AB-3IA BRONCO AMERICAN LADDER,Unidad,3,170,144.068,249,,,Habilitado,,,,,f1f79dda,
a0aa7e2228b23ac3,6eff26ed,ESCALERA BANQUETA ALUMINIO 5P AB-5IA BRONCO AMERICAN LADDER,Unidad,2,220,186.441,297,,,Habilitado,,,,,6ab134f5,
e307f83b968873bd,9af27ed0,PARIHUELA PLAST ER-100 - SD COLOR NEGRO,Unidad,15,104.58,397.4,489,,,Habilitado,,,,28/03/2023 13:29:01,0506b29e,
e307f83b968873bd,f3882a9b,PARIHUELA PLAST ER-100 HD NEGRO 100X120X15,Unidad,15,86.52,328.78,405,,,Habilitado,,,,28/03/2023 13:29:01,a37b0e7b,
b1d9bab21f50ee29,e5d19619,Cortinas de plastico 1.15 x 3.05 m. espesor de plásticos 1.4mm con accesorios de fijación,Unidad,50,397,336.441,399,,,Habilitado,,,,,85f9f912,
b1d9bab21f50ee29,43622532,Cortinas de plastico 0.92 x 0.70 m. espesor de plásticos 1.4mm con accesorios de fijación,Unidad,10,190,161.017,197,,,Habilitado,,,,,962f25f9,
a4482d5b457d6b2f,a2bcb7b7,GUANTE HYFLEX 11-318 SIN RECUBRIMIENTO CORTE 3,Unidad,36,8.02,8.02,39.38,,,Habilitado,,,,,c9b632cd,
a1bed607af94d65b,181af9b4,"STRETCH FILM 20""X 20MIC X 3KG TRANSPARENTE",Unidad,20,47.5,40.254,0,,,Habilitado,,,,,a847f433,
a1bed607af94d65b,5d5a7846,STRETCH FILM DELGADO X 1.5KG COLOR ROJO/AMARILLO,Unidad,8,32.5,27.542,32.5,,,Habilitado,,,,,096d0d5f,
06b68486de59f061,1dde5ede,"Locker metálico de 04 columnas con 02 casilleros c/u.  Medidas 1.52 x ancho x 1.8 alto x 0.4 de fondo.  Medidas de puetas 035 ancho x 0.81 alto. Zapatera de 20 cm en cada casillero.  Rejillas de ventilación, fichero para nombres, aldaba para candado, jalador cromado, protectores para piso.",Unidad,4,859,727.966,0,,,Habilitado,,,,,97fad49f,
,,,,,,,,,,,,,,,,
6237c63426c1f1d2,7ef61a02,CABLE DE AUDIO ESTEREO DE MINI PLUG 3.5MM A MINI PLUG 3.5MM DE 10 METROS NETCOM,Unidad,1,60,50.847,93,,,Habilitado,,,,,a6852c38,
6237c63426c1f1d2,97542588,PASTA TERMICA DISIPADOR DE CALOR 20 GR Marca: HUTIXI Modelo: HT-GY260,Unidad,1,15,12.712,25,,,Habilitado,,,,,eaf25d9c,
6237c63426c1f1d2,6393c30c,CABLE HDMI 2.0 DE 5 METROS ULTRA HD 4K 60HZ NETCOM,Unidad,1,45,38.136,69,https://ckcompukaed.com/tienda/cables/cable-hdmi-2-0-de-5-metros-ultra-hd-4k-60hz-netcom/,,Habilitado,,,,,32796308,
c8e33954f882c846,a6340dae,Cubierta de silicona para zapatos x pares,Unidad,50,10,8.4746,14.99,,,Habilitado,,,,11/05/2023 16:21:54,139c355e,
4dc65dac263345bc,6318b29e,"Silla Operativas, 1 palanca, brazos fijos, Araña de PVC 60 cm, Grantía 1 año y medio.",Unidad,3,230,194.915,283,,,Habilitado,,,,,7e4f5ba9,
a1bed607b93cd71a,181af9b4,"STRETCH FILM 20""X 20MIC X 3KG TRANSPARENTE",Unidad,20,39.87,33.788,41.5,,,Habilitado,,,,,64d78fbd,
d5b67beb7dcded36,3f2ae0d8,"Dispensador stretch film 12"" a 20"" regulable",,4,48.75,48.75,219,,,Habilitado,,,,,94a42d8d,
791d75afd46f849b,8863a044,Cable THW-90 14 AWG Amarillo/Verde,Unidad,2,179.9,152.458,0,,,Habilitado,,,,,ac0ad7d2,
23ab7110db195c9c,bb9fd85f,"CAJA DE BLOQUEO ESTANDAR, COLOR ROJO, DE METAL BRADY",Unidad,1,71,71,314.18,,,Habilitado,,,,,530e9aa0,
23ab7110db195c9c,67463a82,- Miniature Circuit Breaker Lockout with Pin Out Stand Brady,Unidad,1,15,15,66.38,,,Habilitado,,,,,5576713a,
23ab7110db195c9c,d292bccb,Brady bloqueo para enchufes 3 en 1,Unidad,1,21,21,92.93,,,Habilitado,,,,,60899879,
23ab7110db195c9c,efebadea,Brady bloqueo de enchufes grande,Unidad,1,25,25,110.63,,,Habilitado,,,,,a08489d7,
791d75aff2a6b371,8863a044,Cable eléctrico calibre 14 THW 90 14AWG (Rollox100),Unidad,2,160,135.593,205,,,Habilitado,,,,,57f18154,
ee44682650bcc2b3,8c155dc4,Goma Xantana,Kg,1000,6.6,6.6,33.75,,,Habilitado,,,,,fdf3f78b,
a6e402a7d46f849b,9e67ef54,"TELEVISION SMART televisor 55"" MARCA: SAMSUNG CRYSTAL UHD 55"" Ultra HD / 4K Smart televisor UN55AU7000GXPE+  RACK SOPORTE MOVIL PLEGABLE",Unidad,1,2339,1982.203,2499,,Incluye el Rack,Habilitado,,,,,c40d1490,
a6e402a7d46f849b,18371d29,"TELEVISION SMART televisor 60""  MARCA  SAMSUNG CRYSTAL UHD 60'' UHD 4K Smart televisor UN60AU7000GXPE (2021)+  RACK SOPORTE MOVIL PLEGABLE",Unidad,1,2439,2066.949,2599,,INCLUYE RACK DE 139.9,Habilitado,,,,,40ee86ac,
3bdf7b0f23c22cfd,8570cc68,2- Pirrolidona,Kg,800,10.5,10.5,46.46,,,Habilitado,,,,,461a14bb,
4dd2e849d4ff22ac,0f8f5fc4,Paño SCOTCH-BRITE Absorbente PQT 8Un,Unidad,8,16.9,14.322,21.9,,Esto es de plaza Vea,Habilitado,,,,,4d22a57f,
